condition,label,file,p_real,p_fake
headset_sim,real,real_046.wav,0.003244,0.996756
headset_sim,real,real_047.wav,0.010904,0.989096
headset_sim,real,real_048.wav,0.005804,0.994196
headset_sim,real,real_049.wav,0.094897,0.905103
headset_sim,fake,fake_000.wav,0.035761,0.964239
headset_sim,fake,fake_001.wav,0.079147,0.920853
headset_sim,fake,fake_002.wav,0.205124,0.794876
headset_sim,fake,fake_003.wav,0.024795,0.975205
headset_sim,fake,fake_004.wav,0.154069,0.845931
headset_sim,fake,fake_005.wav,0.00095,0.99905
headset_sim,fake,fake_006.wav,0.043639,0.956361
headset_sim,fake,fake_007.wav,0.001173,0.998827
headset_sim,fake,fake_008.wav,0.000572,0.999428
headset_sim,fake,fake_009.wav,0.001587,0.998413
headset_sim,fake,fake_010.wav,0.009752,0.990248
headset_sim,fake,fake_011.wav,0.264753,0.735247
headset_sim,fake,fake_012.wav,0.545083,0.454917
headset_sim,fake,fake_013.wav,0.001904,0.998096
headset_sim,fake,fake_014.wav,0.000865,0.999135
headset_sim,fake,fake_015.wav,0.008332,0.991668
headset_sim,fake,fake_016.wav,0.008648,0.991352
headset_sim,fake,fake_017.wav,0.010219,0.989781
headset_sim,fake,fake_018.wav,0.002285,0.997715
headset_sim,fake,fake_019.wav,0.006795,0.993205
headset_sim,fake,fake_020.wav,0.001247,0.998753
headset_sim,fake,fake_021.wav,0.055521,0.944479
headset_sim,fake,fake_022.wav,0.0015,0.9985
headset_sim,fake,fake_023.wav,0.118099,0.881901
headset_sim,fake,fake_024.wav,0.054675,0.945325
headset_sim,fake,fake_025.wav,0.001174,0.998826
headset_sim,fake,fake_026.wav,2.9e-05,0.999971
headset_sim,fake,fake_027.wav,0.159913,0.840087
headset_sim,fake,fake_028.wav,0.010989,0.989011
headset_sim,fake,fake_029.wav,0.075583,0.924417
headset_sim,fake,fake_030.wav,0.006098,0.993902
headset_sim,fake,fake_031.wav,0.007453,0.992547
headset_sim,fake,fake_032.wav,0.011285,0.988715
headset_sim,fake,fake_033.wav,0.000941,0.999059
headset_sim,fake,fake_034.wav,0.001705,0.998295
headset_sim,fake,fake_035.wav,0.007341,0.992659
headset_sim,fake,fake_036.wav,0.008604,0.991396
headset_sim,fake,fake_037.wav,0.167751,0.832249
headset_sim,fake,fake_038.wav,0.000317,0.999683
headset_sim,fake,fake_039.wav,0.011048,0.988952
headset_sim,fake,fake_040.wav,0.000433,0.999567
headset_sim,fake,fake_041.wav,0.007147,0.992853
headset_sim,fake,fake_042.wav,0.290424,0.709576
headset_sim,fake,fake_043.wav,0.154174,0.845826
headset_sim,fake,fake_044.wav,0.098031,0.901969
headset_sim,fake,fake_045.wav,0.457838,0.542162
headset_sim,fake,fake_046.wav,0.008418,0.991582
headset_sim,fake,fake_047.wav,0.047758,0.952242
headset_sim,fake,fake_048.wav,0.827103,0.172897
headset_sim,fake,fake_049.wav,0.017679,0.982321
resample_8k,real,real_000.wav,0.002055,0.997945
resample_8k,real,real_001.wav,0.022075,0.977925
resample_8k,real,real_002.wav,0.000509,0.999491
resample_8k,real,real_003.wav,0.003964,0.996036
resample_8k,real,real_004.wav,0.007034,0.992966
resample_8k,real,real_005.wav,0.015248,0.984752
resample_8k,real,real_006.wav,0.013123,0.986877
resample_8k,real,real_007.wav,0.008673,0.991327
resample_8k,real,real_008.wav,0.022733,0.977267
resample_8k,real,real_009.wav,0.006342,0.993658
resample_8k,real,real_010.wav,0.002078,0.997922
resample_8k,real,real_011.wav,0.000958,0.999042
resample_8k,real,real_012.wav,0.23366,0.76634
resample_8k,real,real_013.wav,0.001755,0.998245
resample_8k,real,real_014.wav,0.000457,0.999543
resample_8k,real,real_015.wav,0.008289,0.991711
resample_8k,real,real_016.wav,0.003467,0.996533
resample_8k,real,real_017.wav,0.002474,0.997526
resample_8k,real,real_018.wav,0.000357,0.999643
resample_8k,real,real_019.wav,0.001763,0.998237
resample_8k,real,real_020.wav,0.001624,0.998376
resample_8k,real,real_021.wav,0.009879,0.990121
resample_8k,real,real_022.wav,0.000723,0.999277
resample_8k,real,real_023.wav,0.003604,0.996396
resample_8k,real,real_024.wav,0.00024,0.99976
resample_8k,real,real_025.wav,0.000743,0.999257
resample_8k,real,real_026.wav,0.032916,0.967084
resample_8k,real,real_027.wav,0.014138,0.985862
resample_8k,real,real_028.wav,0.00035,0.99965
resample_8k,real,real_029.wav,0.18284,0.81716
resample_8k,real,real_030.wav,0.015465,0.984535
resample_8k,real,real_031.wav,0.001172,0.998828
resample_8k,real,real_032.wav,0.003918,0.996082
resample_8k,real,real_033.wav,0.001576,0.998424
resample_8k,real,real_034.wav,0.001496,0.998504
resample_8k,real,real_035.wav,0.004607,0.995393
resample_8k,real,real_036.wav,0.006974,0.993026
resample_8k,real,real_037.wav,0.002495,0.997505
resample_8k,real,real_038.wav,0.003155,0.996845
resample_8k,real,real_039.wav,0.007447,0.992553
resample_8k,real,real_040.wav,0.011884,0.988116
resample_8k,real,real_041.wav,7.8e-05,0.999922
resample_8k,real,real_042.wav,0.004337,0.995663
resample_8k,real,real_043.wav,0.002047,0.997953
resample_8k,real,real_044.wav,0.002275,0.997725
resample_8k,real,real_045.wav,0.011257,0.988743
resample_8k,real,real_046.wav,0.001692,0.998308
resample_8k,real,real_047.wav,0.005361,0.994639
resample_8k,real,real_048.wav,0.00162,0.99838
resample_8k,real,real_049.wav,0.012852,0.987148
resample_8k,fake,fake_000.wav,0.002673,0.997327
resample_8k,fake,fake_001.wav,0.001297,0.998703
resample_8k,fake,fake_002.wav,0.004669,0.995331
resample_8k,fake,fake_003.wav,0.002094,0.997906
resample_8k,fake,fake_004.wav,0.004253,0.995747
resample_8k,fake,fake_005.wav,0.000302,0.999698
resample_8k,fake,fake_006.wav,0.002913,0.997087
resample_8k,fake,fake_007.wav,0.000156,0.999844
resample_8k,fake,fake_008.wav,5.1e-05,0.999949
resample_8k,fake,fake_009.wav,0.001236,0.998764
resample_8k,fake,fake_010.wav,0.008933,0.991067
resample_8k,fake,fake_011.wav,0.024322,0.975678
resample_8k,fake,fake_012.wav,0.119092,0.880908
resample_8k,fake,fake_013.wav,0.00027,0.99973
resample_8k,fake,fake_014.wav,0.000193,0.999807
resample_8k,fake,fake_015.wav,0.005875,0.994125
resample_8k,fake,fake_016.wav,0.004571,0.995429
resample_8k,fake,fake_017.wav,0.012532,0.987468
resample_8k,fake,fake_018.wav,6.4e-05,0.999936
resample_8k,fake,fake_019.wav,0.000134,0.999866
resample_8k,fake,fake_020.wav,0.000961,0.999039
resample_8k,fake,fake_021.wav,0.010366,0.989634
resample_8k,fake,fake_022.wav,0.003078,0.996922
resample_8k,fake,fake_023.wav,0.005818,0.994182
resample_8k,fake,fake_024.wav,0.046228,0.953772
resample_8k,fake,fake_025.wav,0.000156,0.999844
resample_8k,fake,fake_026.wav,4e-06,0.999996
resample_8k,fake,fake_027.wav,0.025586,0.974414
resample_8k,fake,fake_028.wav,0.000631,0.999369
resample_8k,fake,fake_029.wav,0.019499,0.980501
resample_8k,fake,fake_030.wav,0.003659,0.996341
resample_8k,fake,fake_031.wav,0.006804,0.993196
resample_8k,fake,fake_032.wav,0.002291,0.997709
resample_8k,fake,fake_033.wav,8.1e-05,0.999919
resample_8k,fake,fake_034.wav,0.000125,0.999875
resample_8k,fake,fake_035.wav,0.010548,0.989452
resample_8k,fake,fake_036.wav,0.005008,0.994992
resample_8k,fake,fake_037.wav,0.09533,0.90467
resample_8k,fake,fake_038.wav,6.9e-05,0.999931
resample_8k,fake,fake_039.wav,0.000796,0.999204
resample_8k,fake,fake_040.wav,1.4e-05,0.999986
resample_8k,fake,fake_041.wav,0.000376,0.999624
resample_8k,fake,fake_042.wav,0.012662,0.987338
resample_8k,fake,fake_043.wav,0.001516,0.998484
resample_8k,fake,fake_044.wav,0.000201,0.999799
resample_8k,fake,fake_045.wav,0.022988,0.977012
resample_8k,fake,fake_046.wav,0.000141,0.999859
resample_8k,fake,fake_047.wav,0.000469,0.999531
resample_8k,fake,fake_048.wav,0.155353,0.844647
resample_8k,fake,fake_049.wav,0.001688,0.998312
